#####################################################
# This file is used to log scrapes from crawlers.py #
#####################################################

New log created at 02:29:45 on 12/09/2014

Searched http://www.audiokeychain.com for the following:

Ti&euml;sto, Sparkles, NULL, 135.00, Null, Null, Null, 3A / Bbm
Freebase, Stay, NULL, 138.00, Null, Null, Null, 12A / Dbm
Armin Van Buuren, Stay, NULL, 129.00, Null, Null, Null, 9B / G
Ti&euml;sto, Suburban Train, NULL, 140.00, Null, Null, Null, 10B / D
Tiesto, Surrounded By Light, NULL, 163.50, Null, Null, Null, 7B / F
Armin Van Buuren, Take A Moment (Alex M.O.R.P.H. Remix), NULL, 138.00, Null, Null, Null, 3B / Db
Armin Van Buuren, Take A Moment (Shogun Remix), NULL, 131.00, Null, Null, Null, 1A / Abm
Ti&euml;sto, Take Me, NULL, 128.00, Null, Null, Null, 8A / Am
Armin Van Buuren, Take Me Where I Wanna Go (Giuseppe Ottaviani Remix), NULL, 137.00, Null, Null, Null, 3B / Db
Sander Van Doorn, Ten, NULL, 128.00, Null, Null, Null, 3B / Db
Ti&euml;sto, The Loves We Lost, NULL, 138.00, Null, Null, Null, 10A / Bm
Tiesto, The Tube, NULL, 149.00, Null, Null, Null, 2A / Ebm
Tiesto, Theme From Norefjell, NULL, 138.00, Null, Null, Null, 6A / Gm
Armin Van Buuren, This Is What It Feels Like, NULL, 130.00, Null, Null, Null, 4B / Ab
Armin Van Buuren, This Is What It Feels Like (W&amp;W Remix), NULL, 130.00, Null, Null, Null, 3B / Db
Armin Van Buuren, This Light Between Us (Armin Van Buuren's Great Strings Mix), NULL, 132.00, Null, Null, Null, 2A / Ebm
Armin Van Buuren, This Light Between Us (Dabruck &amp; Klein Remix), NULL, 128.00, Null, Null, Null, 12A / Dbm
W&amp;W, Thunder (Original Mix), NULL, 128.00, Null, Null, Null, 6A / Gm
Dash Berlin, Till The Sky Falls Down - Radio Edit, NULL, 132.00, Null, Null, Null, 2A / Ebm
Phynn, Torque (Original Mix), NULL, 133.00, Null, Null, Null, 10A / Bm
Tiesto, Touch Me, NULL, 134.70, Null, Null, Null, 4A / Fm
Markus Schulz &amp; Rex Mundi, Towards The Sun (Extended Mix), NULL, 126.00, Null, Null, Null, 5B / Eb
Markus Schulz &amp; Rex Mundi, Towards The Sun (Original Mix), NULL, 126.00, Null, Null, Null, 4B / Ab
Ti&euml;sto, Traffic, NULL, 136.00, Null, Null, Null, 3A / Bbm
Marcel Woods, Trigger (Original Mix), NULL, 128.00, Null, Null, Null, 11B / A
Tiesto, Urban Train, NULL, 137.30, Null, Null, Null, 9A / Em
Bang La Decks, Utopia (Ahzee Remix), NULL, 128.00, Null, Null, Null, 6A / Gm
Marlo, Visions (Original Mix), NULL, 134.00, Null, Null, Null, 9A / Em
Dash Berlin, Waiting (Radio Edit), NULL, 136.00, Null, Null, Null, 11A / Gbm
Dash Berlin, Waiting (W&amp;W Remix), NULL, 130.00, Null, Null, Null, 11A / Gbm
Armin Van Buuren, Waiting For The Night, NULL, 130.00, Null, Null, Null, 3B / Db
John Digweed, Warung Beach, NULL, 125.00, Null, Null, Null, 3B / Db
Armin Van Buuren, We Are Here To Make Some Noise (Extended Mix), NULL, 130.00, Null, Null, Null, 3B / Db
Tiesto, We Came (Feat. Ferry Corsten), NULL, 138.00, Null, Null, Null, 8A / Am
Tiesto, We Ran At Dawn (As Allure), NULL, 138.00, Null, Null, Null, 8A / Am
Dash Berlin, When You Were Around, NULL, 134.00, Null, Null, Null, 12B / E
Ti&euml;sto, Who Wants To Be Alone, NULL, 118.00, Null, Null, Null, 6A / Gm
Dash Berlin, World Falls Apart, NULL, 133.00, Null, Null, Null, 10A / Bm
Alex Kunnari Feat Emma Lock, You &amp; Me (Original Mix), NULL, 132.00, Null, Null, Null, 12A / Dbm
Ti&euml;sto, You Are My Diamond, NULL, 130.00, Null, Null, Null, 11B / A
Sylver, Music, NULL, 134.00, Null, Null, Null, 10B / D
Global Djs, Russkaya Devochka, NULL, 132.00, Null, Null, Null, 10A / Bm
Global Djs, Skazka, NULL, 135.00, Null, Null, Null, 2B / Gb
Global Djs, Uletay, NULL, 130.00, Null, Null, Null, 4A / Fm
Frost Raven, Warlock, NULL, 130.00, Null, Null, Null, 1B / B
Global Djs, Ya Vibirau Tebya, NULL, 125.00, Null, Null, Null, 4A / Fm
Global Djs, Zdravstvuy I Proschay, NULL, 131.00, Null, Null, Null, 3B / Db
Global Djs, Zenit, NULL, 130.23, Null, Null, Null, 3A / Bbm
Husman, 360 (Original Mix), NULL, 128.00, Null, Null, Null, 10A / Bm
Starchaser, A New Society (Thomas Schwartz Mix), NULL, 128.00, Null, Null, Null, 8A / Am
Seven Lions, Days To Come Feat. Fiora (DMNDZ Remix), NULL, 140.30, Null, Null, Null, 6A / Gm
DJ Storm, I Made It Feat Kevin Rudolf, Birdman And Jay Sean, NULL, 90.50, Null, Null, Null, 11A / Gbm
CJ Stone, Into The Light Feat. Lyck (Re-Worked Mix), NULL, 128.00, Null, Null, Null, 8A / Am
Scooter, Jumping All Over The World, NULL, 75.00, Null, Null, Null, 11B / A
Araab Muzik, Let It Go, NULL, 142.00, Null, Null, Null, 3B / Db
Arty, Nadia Ali &amp; Bt, Must Be The Love, NULL, 128.00, Null, Null, Null, 1B / B
Seven Lions, Polarized, NULL, 128.00, Null, Null, Null, 2A / Ebm
Delerium, Silence (Niels Van Gogh Vs. Thomas Gold Remix), NULL, 128.00, Null, Null, Null, 8A / Am
Bt, Skylarking (Radio Edit), NULL, 128.00, Null, Null, Null, 10A / Bm
Seven Lions, Strangers Feat. Tove Lo, NULL, 130.00, Null, Null, Null, 5A / Cm
Supermode, Tell Me Why, NULL, 128.00, Null, Null, Null, 9A / Em
Bt, The Emergency, NULL, 130.00, Null, Null, Null, 6B / Bb
Sander Kleinenberg, The Fruit, NULL, 128.00, Null, Null, Null, 10B / D
Sander Kleinenberg, This Is Not Miami, NULL, 129.50, Null, Null, Null, 4B / Ab
Fragma, Toca's Miracle (Inpetto Uk Radio Edit), NULL, 130.00, Null, Null, Null, 8B / C
Sander Kleinenberg, Work To Do, NULL, 128.00, Null, Null, Null, 9A / Em
Avicii &amp; Sebastien Drums, Even, NULL, 128.00, Null, Null, Null, 3A / Bbm
Avicii &amp; Sebastien Drums, My Feelings For You, NULL, 128.00, Null, Null, Null, 10B / D
Marcus Sch&ouml;ssow, A New Beginning, NULL, 127.00, Null, Null, Null, 4B / Ab
Mat Zo, Easy, NULL, 128.00, Null, Null, Null, 9B / G
Mat Zo, Easy (Modek Bright As Day Remix), NULL, 128.00, Null, Null, Null, 9A / Em
Marcus Schossow, Kings Of Summer Nights, NULL, 164.50, Null, Null, Null, 11B / A
Gigi D'agostino, L'amour Toujours, NULL, 139.00, Null, Null, Null, 9B / G
Dht, Listen To Your Heart, NULL, 145.00, Null, Null, Null, 10A / Bm
Marcus Sch&ouml;ssow, Mr. White, NULL, 124.00, Null, Null, Null, 1B / B
Lasgo, Out Of My Mind (Radio Edit), NULL, 133.00, Null, Null, Null, 4B / Ab
Lasgo, Something (Radio Edit), NULL, 140.00, Null, Null, Null, 10A / Bm
R.O.O.S., Instant Moments (Moederoverste Onie Mix), NULL, 134.00, Null, Null, Null, 8B / C
Alibi, Eternity (Armin Van Buuren Rising Star Mix), NULL, 135.00, Null, Null, Null, 4A / Fm
N-Trance, Stayin' Alive, NULL, 106.78, Null, Null, Null, 11A / Gbm
Gabriel &amp; Dresden, Around You, NULL, 141.00, Null, Null, Null, 10A / Bm
Gabriel &amp; Dresden, Closer, NULL, 127.00, Null, Null, Null, 5A / Cm
Gabriel &amp; Dresden, Enemy, NULL, 129.00, Null, Null, Null, 12A / Dbm
Deadmau5 &amp; Kaskade, I Remember, NULL, 128.00, Null, Null, Null, 10A / Bm
Gabriel &amp; Dresden, Let Go, NULL, 94.70, Null, Null, Null, 8A / Am
Gabriel &amp; Dresden, Mindcircus, NULL, 134.70, Null, Null, Null, 6A / Gm
Gabriel &amp; Dresden, Play It Back (Radio Edit), NULL, 132.00, Null, Null, Null, 11A / Gbm
Gabriel &amp; Dresden, Tracking Treasure Down, NULL, 135.00, Null, Null, Null, 1B / B
Rusko, 2 N A Q, NULL, 142.00, Null, Null, Null, 9B / G
Yellow Claw, 21 Bad Bitches, NULL, 150.00, Null, Null, Null, 10B / D
Datsik, 3 Fist Style (Original Remix), NULL, 140.00, Null, Null, Null, 9B / G
Blackmill, A Reach For Glory, NULL, 140.00, Null, Null, Null, 3A / Bbm
Rusko, Acton Dread, NULL, 140.00, Null, Null, Null, 1A / Abm
Zeds Dead, Adrenaline, NULL, 140.26, Null, Null, Null, 11B / A
Datsik &amp; Downlink, Against The Machines, NULL, 159.00, Null, Null, Null, 11A / Gbm
Krewella, Alive, NULL, 128.00, Null, Null, Null, 12A / Dbm
Krewella, Alive (Hardwell Remix), NULL, 128.00, Null, Null, Null, 10B / D
Krewella, Alive (Pegboard Nerds Remix), NULL, 140.00, Null, Null, Null, 11A / Gbm
Skrillex, All I Ask Of You, NULL, 127.00, Null, Null, Null, 8A / Am
Datsik, Apples, NULL, 141.50, Null, Null, Null, 7B / F
Blackmill, As Time Goes By, NULL, 125.50, Null, Null, Null, 12B / E
Rusko, Asda Car Park, NULL, 69.64, Null, Null, Null, 9A / Em
Yellow Claw, Assets, NULL, 100.00, Null, Null, Null, 8B / C
Skrillex, Bangarang, NULL, 110.00, Null, Null, Null, 9B / G
Antiserum &amp; Mayhem, Bangladesh, NULL, 150.00, Null, Null, Null, 3B / Db
Flux Pavillion, Bass Cannon (Zomboy Remix), NULL, 154.00, Null, Null, Null, 1A / Abm
Zeds Dead, Bassmentality, NULL, 140.00, Null, Null, Null, 6A / Gm
Mt Eden, Bat For Lashes, NULL, 135.70, Null, Null, Null, 1A / Abm
Apashe, Battle Royale Feat. Panther (VIP), NULL, 97.80, Null, Null, Null, 6A / Gm
Rusko, Be Free, NULL, 104.77, Null, Null, Null, 3B / Db
Sikdope, Black Magic, NULL, 97.00, Null, Null, Null, 4A / Fm
Bare Noize, Bloodsport Feat. Subzee D, NULL, 140.00, Null, Null, Null, 6A / Gm
Flux Pavilion, Blow The Roof, NULL, 112.20, Null, Null, Null, 9A / Em
Document One, Body Pump (D Is For Document One), NULL, 70.00, Null, Null, Null, 10A / Bm
Datsik, Bonafide Hustler (Trap VIP), NULL, 95.00, Null, Null, Null, 9A / Em
Excision, Boom Feat. Datsik, NULL, 70.00, Null, Null, Null, 9B / G
Dillon Francis, Bootleg Fireworks (Burning Up), NULL, 112.00, Null, Null, Null, 11A / Gbm
Rusko, Booyakasha, NULL, 140.00, Null, Null, Null, 12A / Dbm
Robokop, Breathe, NULL, 158.30, Null, Null, Null, 7A / Dm
12th Planet, Brick, NULL, 128.00, Null, Null, Null, 10A / Bm
Rusko, Bring It Back, NULL, 88.00, Null, Null, Null, 8A / Am
Doorly, Can't Stop, NULL, 123.00, Null, Null, Null, 9B / G
Mt. Eden, Chasing Feat. Phoebe Ryan, NULL, 140.00, Null, Null, Null, 8A / Am
Blackmill, City Lights, NULL, 140.00, Null, Null, Null, 5A / Cm
Zeds Dead, Coffee Break, NULL, 76.00, Null, Null, Null, 12B / E
Krewella, Come &amp; Get It, NULL, 87.00, Null, Null, Null, 7A / Dm
Krewella, Come &amp; Get It (Jay Cosmic Remix), NULL, 128.00, Null, Null, Null, 6A / Gm
Nero, Crush On You, NULL, 140.00, Null, Null, Null, 3B / Db
Antiserum &amp; Mayhem, Cry Baby, NULL, 100.00, Null, Null, Null, 8B / C
Yellow Claw, DJ Turn It Up, NULL, 102.00, Null, Null, Null, 3B / Db
Yellow Claw, DJ Turn It Up (TIGHTTRAXX &amp; ETC!ETC! Remix), NULL, 97.50, Null, Null, Null, 9A / Em
Hatcha, Dappa Trapper, NULL, 140.00, Null, Null, Null, 8B / C
Brown &amp; Gammon, Dark Matter (Doctor P &amp; Mizuki Remix), NULL, 140.00, Null, Null, Null, 10B / D
Seven Lions, Days To Come Feat. Fiora (DMNDZ Remix), NULL, 140.30, Null, Null, Null, 6A / Gm
Rusko, Dial My Number, NULL, 140.00, Null, Null, Null, 8A / Am
Dillon Francis, Dill The Noise, NULL, 112.00, Null, Null, Null, 8A / Am
Rusko, Dirty Sexy, NULL, 146.00, Null, Null, Null, 4B / Ab
Skrillex, Dirty Vibe, NULL, 160.00, Null, Null, Null, 12A / Dbm
Rusko, District Line, NULL, 141.00, Null, Null, Null, 2A / Ebm
Skrillex, Drop Dead (Club Mix), NULL, 114.00, Null, Null, Null, 11A / Gbm
Culprate, Drop Feat. Torqux, NULL, 167.00, Null, Null, Null, 4A / Fm
Nero, Electron, NULL, 87.00, Null, Null, Null, 10A / Bm
SKisM, Elixir VIP, NULL, 174.00, Null, Null, Null, 3A / Bbm
Krewella, Enjoy The Ride (Armin van Buuren Remix), NULL, 134.00, Null, Null, Null, 3A / Bbm
Krewella, Enjoy The Ride (Vicetone Remix), NULL, 128.00, Null, Null, Null, 3A / Bbm
3LAU &amp; Paris &amp; Simo, Escape Feat. Bright Lights (Flatdisk Remix), NULL, 128.00, Null, Null, Null, 2B / Gb
Rusko, Everyday (Netsky Remix), NULL, 87.00, Null, Null, Null, 11B / A
Blackmill, Evil Beauty, NULL, 140.00, Null, Null, Null, 11B / A
Skism, Experts, NULL, 175.00, Null, Null, Null, 3A / Bbm
Rusko, Feels So Real, NULL, 127.00, Null, Null, Null, 8B / C
Myselor, Fever, NULL, 100.00, Null, Null, Null, 3B / Db
Skrillex, First Of The Year (Equinox), NULL, 145.00, Null, Null, Null, 4A / Fm
Blackmill, Fortune Soul, NULL, 139.00, Null, Null, Null, 4A / Fm
Skrillex, Fuck That, NULL, 128.00, Null, Null, Null, 3B / Db
Doctor P, Galaxies &amp; Stars (Feat. Ce'cile), NULL, 109.80, Null, Null, Null, 2B / Gb
Rusko, Go Go Gadget, NULL, 70.00, Null, Null, Null, 8B / C
Rusko, Godine, NULL, 130.00, Null, Null, Null, 11B / A
Rusko, Gone 2 Far, NULL, 140.00, Null, Null, Null, 4A / Fm
Zomboy, Gorilla March, NULL, 110.37, Null, Null, Null, 10B / D
Rusko, Got Da Groove, NULL, 143.00, Null, Null, Null, 8B / C
Nero, Guilt, NULL, 70.00, Null, Null, Null, 3A / Bbm
Nero, Guilt (Radio Edit), NULL, 96.26, Null, Null, Null, 4A / Fm
Rusko, Hammertime, NULL, 106.50, Null, Null, Null, 8B / C
Bare, Heavyweight Feat. Proe, NULL, 139.50, Null, Null, Null, 4B / Ab
Skrillex, Hey Sexy Lady, NULL, 145.70, Null, Null, Null, 6A / Gm
Rusko, Hold On (Sub Focus Remix), NULL, 87.00, Null, Null, Null, 9B / G
Rusko, Hornz Cru, NULL, 140.00, Null, Null, Null, 12A / Dbm
Myselor, Hot N' Hot, NULL, 100.00, Null, Null, Null, 11A / Gbm
Moody Good, Hotplate, NULL, 68.79, Null, Null, Null, 9B / G
Rusko, How Lo Can You Go, NULL, 135.26, Null, Null, Null, 10A / Bm
Flux Pavilion, I Can't Stop, NULL, 70.00, Null, Null, Null, 4B / Ab
J.Rabbit, I Got 5 On It (Remix), NULL, 174.30, Null, Null, Null, 3A / Bbm
Rusko, I Love You, NULL, 69.50, Null, Null, Null, 4B / Ab
Skrillex, I Wish You All The Luck In The World, NULL, 128.00, Null, Null, Null, 7B / F
Nero, Innocence, NULL, 140.00, Null, Null, Null, 6A / Gm
Vaski, Insane, NULL, 140.00, Null, Null, Null, 7B / F
Rusko, Intro - Year 3000 Style, NULL, 98.28, Null, Null, Null, 7A / Dm
Rusko, Istanbul, NULL, 113.00, Null, Null, Null, 3A / Bbm
Rusko, Jah Love, NULL, 140.00, Null, Null, Null, 10B / D
Rusko, Jahova, NULL, 140.00, Null, Null, Null, 4A / Fm
Kill The Noise, Jump Ya Body (Dub Mix), NULL, 140.00, Null, Null, Null, 2A / Ebm
Vaski, Jumpsuit, NULL, 128.00, Null, Null, Null, 5A / Cm
Rusko, Kad Te Nema, NULL, 135.00, Null, Null, Null, 10B / D
Skism, Kick It Feat. Zomboy, NULL, 140.00, Null, Null, Null, 9B / G
Skrillex, Kill Everybody, NULL, 127.00, Null, Null, Null, 9B / G
Skrillex, Kill Everybody (Bare Noize Remix), NULL, 140.00, Null, Null, Null, 8B / C
Krewella, Killin' It, NULL, 160.00, Null, Null, Null, 1B / B
Rusko, Kumon Kumon, NULL, 140.00, Null, Null, Null, 8B / C
Skrillex, Kyoto, NULL, 87.50, Null, Null, Null, 10B / D
Rusko, Lick The Lizard, NULL, 140.00, Null, Null, Null, 3B / Db
James Blake, Life Round Here, NULL, 145.00, Null, Null, Null, 3A / Bbm
Rusko, Lift Me Up, NULL, 87.50, Null, Null, Null, 3B / Db
Kill The Noise, Lightspeed (Original Mix) (Original Mix), NULL, 128.00, Null, Null, Null, 9B / G
Rusko, Like This, NULL, 110.00, Null, Null, Null, 4B / Ab
Rusko, Lions Paw, NULL, 144.00, Null, Null, Null, 11B / A
Krewella, Live For The Night (Aero Chord Remix), NULL, 140.00, Null, Null, Null, 2B / Gb
Blackmill, Love At Heart, NULL, 140.00, Null, Null, Null, 1A / Abm
Rusko, Love Is Real, NULL, 140.00, Null, Null, Null, 1B / B
Rusko, Love No More, NULL, 74.00, Null, Null, Null, 9B / G
Blackmill, Lucid Truth, NULL, 140.00, Null, Null, Null, 3A / Bbm
Rusko, M357, NULL, 114.50, Null, Null, Null, 11B / A
Skrillex, Make Things For Smile, NULL, 125.00, Null, Null, Null, 10B / D
Rusko, Mek More Green, NULL, 145.00, Null, Null, Null, 9A / Em
Terravita, Metroids, NULL, 87.00, Null, Null, Null, 10B / D
Rusko, Moaners, NULL, 77.00, Null, Null, Null, 12A / Dbm
Rusko, Mr Chips, NULL, 141.50, Null, Null, Null, 10A / Bm
Rusko, Mr Muscle, NULL, 140.00, Null, Null, Null, 3B / Db
Rusko, Murda Sound, NULL, 87.50, Null, Null, Null, 6A / Gm
Rusko, My Mouth, NULL, 140.00, Null, Null, Null, 1A / Abm
Skrillex, My Name Is Skrillex (Skrillex Remix), NULL, 128.00, Null, Null, Null, 4A / Fm
Kill The Noise, My World, NULL, 128.00, Null, Null, Null, 3A / Bbm
Kill The Noise, My World (Brillz Remix), NULL, 140.00, Null, Null, Null, 4B / Ab
Xkore Feat. Zoe &amp; Naomi, Need You (Centra Remix), NULL, 100.00, Null, Null, Null, 4A / Fm
Feed Me, One Click Headshot, NULL, 110.00, Null, Null, Null, 10B / D
Krewella, One Minute, NULL, 140.00, Null, Null, Null, 3A / Bbm
Krewella, One Minute (Culture Code Remix), NULL, 140.00, Null, Null, Null, 4A / Fm
Krewella, One Minute (Dotexe's Dopest Dope Remix), NULL, 87.00, Null, Null, Null, 3B / Db
Benga, Open Your Eyes, NULL, 71.00, Null, Null, Null, 4B / Ab
Rusko, Opium, NULL, 137.66, Null, Null, Null, 9B / G
Rusko, Original Cut, NULL, 140.00, Null, Null, Null, 11A / Gbm
Zeds Dead, Out For Blood, NULL, 73.21, Null, Null, Null, 10A / Bm
James Blake, Overgrown, NULL, 138.00, Null, Null, Null, 8A / Am
Rusko, Oy, NULL, 105.00, Null, Null, Null, 11A / Gbm
12th Planet, Paper, NULL, 95.00, Null, Null, Null, 3B / Db
Direct, Parallax, NULL, 140.00, Null, Null, Null, 10A / Bm
DM Galaxy, Paralyzed Feat. Tyler Fiore, NULL, 140.00, Null, Null, Null, 11B / A
Zomboy, Pirate Hooker (Original Mix), NULL, 155.50, Null, Null, Null, 11A / Gbm
Krewella, Play Hard (Explicit Version), NULL, 128.00, Null, Null, Null, 11A / Gbm
Zeds Dead, Playa (Logun Remix), NULL, 137.50, Null, Null, Null, 8A / Am
Seven Lions, Polarized, NULL, 128.00, Null, Null, Null, 2A / Ebm
Benga, Pour Your Love (Taiki &amp; Nulight Remix), NULL, 140.00, Null, Null, Null, 3A / Bbm
Rusko, Pressure, NULL, 135.50, Null, Null, Null, 11A / Gbm
Nero, Promises (Skrillex &amp; Nero Remix), NULL, 140.00, Null, Null, Null, 8A / Am
Nero, Promises (Skrillex &amp; Nero Remix) Feat. Sub Focus, NULL, 158.70, Null, Null, Null, 8A / Am
Skrillex, Ragga Bomb, NULL, 174.00, Null, Null, Null, 9B / G
Blackmill, Rain, NULL, 130.00, Null, Null, Null, 6A / Gm
Zeds Dead, Ratchet, NULL, 164.00, Null, Null, Null, 4A / Fm
Liam Logik, Rave, NULL, 142.00, Null, Null, Null, 9B / G
Rusko, Raver's Spesh, NULL, 140.00, Null, Null, Null, 4A / Fm
Skrillex, Recess, NULL, 104.00, Null, Null, Null, 4A / Fm
Alex Clare, Relax My Beloved, NULL, 93.00, Null, Null, Null, 8B / C
Blackmill, Relentless, NULL, 104.50, Null, Null, Null, 9A / Em
Skrillex, Reptile's Theme, NULL, 110.00, Null, Null, Null, 9A / Em
Skrillex, Right In, NULL, 140.00, Null, Null, Null, 10B / D
Skrillex, Rock N' Roll (Will Take You To The Mountain), NULL, 128.00, Null, Null, Null, 8B / C
Rusko, Roll Da Beats (Old School Edition), NULL, 92.50, Null, Null, Null, 4A / Fm
Rusko, Roma, NULL, 122.71, Null, Null, Null, 11B / A
Rusko, Rubadub Shakedown, NULL, 88.50, Null, Null, Null, 7B / F
Zeds Dead, Ruckus The Jam, NULL, 132.00, Null, Null, Null, 5A / Cm
Rusko, Scarewear, NULL, 70.00, Null, Null, Null, 8B / C
Skrillex, Scary Monsters And Nice Sprites, NULL, 140.00, Null, Null, Null, 6A / Gm
Skrillex, Scary Monsters And Nice Sprites (Dead Robot Bootleg Remix), NULL, 127.70, Null, Null, Null, 6A / Gm
Skrillex, Scary Monsters And Nice Sprites (Zedd Remix), NULL, 128.00, Null, Null, Null, 4B / Ab
Skrillex, Scatta, NULL, 140.00, Null, Null, Null, 8B / C
Foreign Beggars &amp; Bare Noize, See The Light, NULL, 138.50, Null, Null, Null, 9A / Em
12th Planet, Shady, NULL, 140.00, Null, Null, Null, 4B / Ab
Doctor P, Shishkabob (Cookie Monsta Trap Remix), NULL, 160.50, Null, Null, Null, 11A / Gbm
Joy Orbison, Sicko Cell, NULL, 135.00, Null, Null, Null, 8A / Am
Rusko, Skanker, NULL, 70.00, Null, Null, Null, 5B / Eb
Skrillex, Slats Slats Slats, NULL, 128.00, Null, Null, Null, 6A / Gm
Skrillex, Slats Slats Slats (Re-Mastered), NULL, 128.00, Null, Null, Null, 6A / Gm
AJ Hernz, Snap Back Swag (Crizzly Remix), NULL, 189.00, Null, Null, Null, 10A / Bm
Rusko, Snes Dub, NULL, 140.00, Null, Null, Null, 10A / Bm
Rusko, Somebody To Love, NULL, 139.50, Null, Null, Null, 8A / Am
Rusko, Sound Guy Is My Target, NULL, 140.00, Null, Null, Null, 1B / B
Terravita, Spicy By The Glass, NULL, 174.00, Null, Null, Null, 11B / A
Blackmill, Spirit Of Life, NULL, 70.00, Null, Null, Null, 4A / Fm
Rusko, Sretan Ili Nesretan, NULL, 105.00, Null, Null, Null, 11A / Gbm
Digi G'alessio, Sstiaah!!, NULL, 100.25, Null, Null, Null, 4A / Fm
Rusko, Starlight, NULL, 87.50, Null, Null, Null, 8A / Am
Downlink, Station Seven, NULL, 70.00, Null, Null, Null, 9B / G
12th Planet, Stinky, NULL, 176.71, Null, Null, Null, 10A / Bm
Seven Lions, Strangers Feat. Tove Lo, NULL, 130.00, Null, Null, Null, 5A / Cm
Run Dmt, Sugarcube (Bassnectar Remix), NULL, 92.50, Null, Null, Null, 11A / Gbm
Skrillex, Summit, NULL, 140.00, Null, Null, Null, 2B / Gb
Blackmill, The Drift, NULL, 78.00, Null, Null, Null, 11A / Gbm
F3tch, The End, NULL, 85.00, Null, Null, Null, 5A / Cm
12th Planet, The End Is Near, Pt. 1 (Dirtyphonics Remix), NULL, 87.50, Null, Null, Null, 9B / G
Breakage, The Promise, NULL, 128.00, Null, Null, Null, 11A / Gbm
Black Sun Empire, The Sun (Evol Intent Remix), NULL, 87.00, Null, Null, Null, 9B / G
Rusko, Thunder, NULL, 140.00, Null, Null, Null, 10A / Bm
Rusko, Ti Si Meni Sve, NULL, 120.00, Null, Null, Null, 4A / Fm
Alex Clare, Too Close, NULL, 126.00, Null, Null, Null, 10A / Bm
Antiserum &amp; Mayhem, Trippy, NULL, 150.00, Null, Null, Null, 12B / E
Borgore, Turn Up, NULL, 140.00, Null, Null, Null, 7B / F
Teddy Killerz, Una Mattina, NULL, 174.00, Null, Null, Null, 6A / Gm
Borgore, Unicorn Zombie Apocalypse, NULL, 128.00, Null, Null, Null, 3B / Db
Teddy Killerz, Violence, NULL, 172.00, Null, Null, Null, 6A / Gm
Insan3lik3, We Are The Robots Feat. Temu, NULL, 116.00, Null, Null, Null, 8A / Am
Skrillex, Weekends!!! (Feat. Sirah) [Zedd Remix], NULL, 128.00, Null, Null, Null, 8A / Am
Alex Clare, Whispering, NULL, 101.22, Null, Null, Null, 8B / C
Rusko, Whistle Crew, NULL, 140.00, Null, Null, Null, 8B / C
Flo Rida, Wild Ones Feat. Sia (Yanntek Remix), NULL, 161.50, Null, Null, Null, 4A / Fm
Rusko, William H Tonkers, NULL, 140.00, Null, Null, Null, 3B / Db
Skrillex, With You, Friends (Long Drive), NULL, 120.00, Null, Null, Null, 10B / D
Dillon Francis, Without You Feat. T.E.E.D (Etc!etc! X Jesse Slayter Remix), NULL, 100.25, Null, Null, Null, 6A / Gm
Nero, Won't You (Be There), NULL, 74.00, Null, Null, Null, 9A / Em
Rusko, Woo Boost (Subskrpt Edit), NULL, 127.00, Null, Null, Null, 10A / Bm
Rusko, Yeah, NULL, 140.00, Null, Null, Null, 6B / Bb
Rusko, Yeah, NULL, 140.70, Null, Null, Null, 7B / F
Rusko, You're On My Mind Baby, NULL, 67.50, Null, Null, Null, 3A / Bbm
My Nu Leng, You've Been Gone, NULL, 130.00, Null, Null, Null, 3B / Db
Nostalgia, Bad Machine (The Other Side VIP), NULL, 150.00, Null, Null, Null, 8A / Am
Patrickreza, Chasing Fire Feat. Natasha Mira, NULL, 139.72, Null, Null, Null, 6B / Bb
Rustie, City Star, NULL, 136.00, Null, Null, Null, 2B / Gb
Datsik, Crunch Feat. Flux Pavillion, NULL, 140.00, Null, Null, Null, 1B / B
Lindsey Stirling, Crystallize, NULL, 140.00, Null, Null, Null, 8B / C
Lights, Day One, NULL, 128.67, Null, Null, Null, 8B / C
Jay Fay, Dibby Dibby (Boombox Cartel Remix), NULL, 158.00, Null, Null, Null, 11A / Gbm
Katy B, Disappear, NULL, 84.50, Null, Null, Null, 3B / Db
Adventure Club, Do I See Color, NULL, 140.00, Null, Null, Null, 1A / Abm
Grabbitz, Dressed To Impress Feat. Chae Hawk, NULL, 142.30, Null, Null, Null, 4A / Fm
Rudimental, Feel The Love, NULL, 91.00, Null, Null, Null, 4B / Ab
Katy B, Go Away, NULL, 72.00, Null, Null, Null, 2A / Ebm
Katy B, Got Paid, NULL, 130.00, Null, Null, Null, 12B / E
Katy B, Hard To Get, NULL, 127.00, Null, Null, Null, 5A / Cm
Monsta, Holdin' On (Boombox Cartel Trap Remix), NULL, 96.70, Null, Null, Null, 4A / Fm
Monsta, Holdin' On (Skrillex &amp; Nero Remix), NULL, 87.00, Null, Null, Null, 7B / F
Katy B, Katy On A Mission, NULL, 140.00, Null, Null, Null, 4B / Ab
Katy B, Let Me Go (Originally By Maverick Sabre), NULL, 146.00, Null, Null, Null, 1A / Abm
Katy B, Lights On Feat Ms. Dynamite, NULL, 131.00, Null, Null, Null, 4B / Ab
Katy B, Lost In New York, NULL, 67.00, Null, Null, Null, 4B / Ab
Redlight, Lost In Your Love (Benzi &amp; Aylen Remix), NULL, 90.30, Null, Null, Null, 11A / Gbm
